	en	Found	Not_found	Found_ratio
571	apron	0	3	0.0
572	arbitrator	0	1	0.0
573	asp	0	16	0.0
574	band of cloth	0	1	0.0
575	bands	0	12	0.0
576	barley	0	5	0.0
577	basket	0	1	0.0
578	be or become a disciple	0	1	0.0
579	be poured out	0	2	0.0
580	be unequally yoked	0	3	0.0
581	bear	0	4	0.0
582	bear witness	0	1	0.0
583	beast of burden	0	2	0.0
584	beer	0	5	0.0
585	behavior	0	11	0.0
586	believe	0	1	0.0
587	beryl	0	2	0.0
588	bier	0	12	0.0
589	bird	0	1	0.0
590	bit	0	1	0.0
591	blameless	0	1	0.0
592	blasphemous	0	1	0.0
593	body	0	1	0.0
594	bowl	0	14	0.0
595	branch	0	2	0.0
596	calf	0	1	0.0
597	carnal	0	1	0.0
598	carriage	0	1	0.0
599	casting-net	0	1	0.0
600	change one's mind	0	2	0.0
601	cheer up	0	1	0.0
602	cleansing	0	9	0.0
603	cloak	0	1	0.0
604	clothing	0	1	0.0
605	co-member	0	1	0.0
606	commander in chief	0	1	0.0
607	conduct oneself	0	2	0.0
608	container	0	2	0.0
609	creeping animal	0	1	0.0
610	crucify along with someone else	0	1	0.0
611	debtor	0	1	0.0
612	defile	0	1	0.0
613	defilement	0	2	0.0
614	deliver	0	1	0.0
615	demonic	0	1	0.0
616	denarius	0	1	0.0
617	descendant of Aaron	0	1	0.0
618	deserved	0	25	0.0
619	destruction	0	1	0.0
620	disbelieve	0	1	0.0
621	disgusting	0	2	0.0
622	do good	0	73	0.0
623	dreadful event or sight	0	1	0.0
624	dry wood	0	3	0.0
625	eagle	0	1	0.0
626	eaten by worms	0	1	0.0
627	enemy	0	1	0.0
628	enthusiast	0	2	0.0
629	eternal	0	25	0.0
630	fasting	0	1	0.0
631	fearful	0	1	0.0
632	feed box	0	3	0.0
633	field grasses	0	7	0.0
634	foal	0	1	0.0
635	fornication	0	1	0.0
636	fox	0	1	0.0
637	friend	0	15	0.0
638	friendship	0	1	0.0
639	from Sidon	0	1	0.0
640	fury of fire	0	1	0.0
641	garden plant	0	1	0.0
642	give up or lay aside what one possesses	0	1	0.0
643	gnat	0	1	0.0
644	goddess	0	1	0.0
645	grape	0	3	0.0
646	group of servants	0	2	0.0
647	guardian of the temple	0	2	0.0
648	guestroom	0	8	0.0
649	happiness	0	1	0.0
650	have	0	2	0.0
651	have authority	0	1	0.0
652	have power	0	1	0.0
653	have sympathy for	0	1	0.0
654	he-goat	0	1	0.0
655	heifer	0	59	0.0
656	hired worker	0	3	0.0
657	honest	0	1	0.0
658	hope	0	1	0.0
659	idle	0	2	0.0
660	in Hebrew	0	4	0.0
661	incense altar	0	4	0.0
662	inn	0	5	0.0
663	inner room	0	2	0.0
664	judgement seat	0	3	0.0
665	just	0	3	0.0
666	kid	0	1	0.0
667	kindness	0	2	0.0
668	kingdom	0	1	0.0
669	knower of hearts	0	2	0.0
670	lamb	0	1	0.0
671	lantern	0	1	0.0
672	lawless	0	1	0.0
673	lazy gluttons	0	2	0.0
674	leaf	0	1	0.0
675	leather	0	1	0.0
676	leopard	0	1	0.0
677	liberation	0	10	0.0
678	like a Jew	0	1	0.0
679	likeminded	0	11	0.0
680	likeness	0	8	0.0
681	linen cloth	0	4	0.0
682	live	0	2	0.0
683	long robe	0	1	0.0
684	loving dearly	0	1	0.0
685	make ready for service	0	2	0.0
686	master	0	5	0.0
687	merciful	0	1	0.0
688	merciless	0	1	0.0
689	midheaven	0	2	0.0
690	mighty act	0	8	0.0
691	moth	0	1	0.0
692	mustard plant	0	3	0.0
693	myrrhed wine	0	1	0.0
694	nail	0	1	0.0
695	nation	0	6	0.0
