	en	Found	Not_found	Found_ratio
994	YHWH	0	3052	0.0
995	Yah	40	6	0.8695652173913043
996	Zaavan	1	0	1.0
997	Zacchaeus	0	2	0.0
998	Zaccur	1	0	1.0
999	Zadok	0	9	0.0
1000	Zalmon	0	1	0.0
1001	Zalmonah	2	0	1.0
1002	Zalmunna	0	1	0.0
1003	Zamzummites	0	1	0.0
1004	Zaphenath-Paneah	1	0	1.0
1005	Zebah	0	1	0.0
1006	Zeboiim	3	1	0.75
1007	Zebulun	18	1	0.9473684210526315
1008	Zebulunite	1	0	1.0
1009	Zechariah	1	12	0.07692307692307693
1010	Zedad	1	0	1.0
1011	Zeeb	0	1	0.0
1012	Zelophehad	7	0	1.0
1013	Zemarite	1	0	1.0
1014	Zepho	2	0	1.0
1015	Zephon	1	0	1.0
1016	Zephonite	1	0	1.0
1017	Zerah	7	2	0.7777777777777778
1018	Zerahite	2	0	1.0
1019	Zered	3	0	1.0
1020	Zibeon	5	0	1.0
1021	Zichri	1	0	1.0
1022	Zillah	3	0	1.0
1023	Zilpah	7	0	1.0
1024	Zimran	1	0	1.0
1025	Zimri	1	0	1.0
1026	Zin	8	0	1.0
1027	Zion	72	13	0.8470588235294118
1028	Ziphion	1	0	1.0
1029	Ziphites	0	1	0.0
1030	Ziphron	1	0	1.0
1031	Zippor	5	0	1.0
1032	Zipporah	3	0	1.0
1033	Zoan	6	0	1.0
1034	Zoar	9	0	1.0
1035	Zohar	4	0	1.0
1036	Zuar	5	0	1.0
1037	Zur	2	0	1.0
1038	Zuriel	1	0	1.0
1039	Zurishaddai	5	0	1.0
1040	Zuzim	1	0	1.0
1041	abyss	0	2	0.0
1042	act.: raise	0	5	0.0
1043	anoint	53	0	1.0
1044	apparition	0	1	0.0
1045	apron	0	3	0.0
1046	arbitrator	0	1	0.0
1047	band of cloth	0	1	0.0
1048	bands	0	12	0.0
1049	be unequally yoked	0	3	0.0
1050	beer	0	2	0.0
1051	bier	0	9	0.0
1052	carnal	0	1	0.0
1053	change one's mind	0	2	0.0
1054	cheer up	0	1	0.0
1055	cleansing	0	8	0.0
1056	crucify along with someone else	0	1	0.0
1057	debtor	0	1	0.0
1058	deserved	0	3	0.0
1059	diamond	0	1	0.0
1060	disgusting	0	2	0.0
1061	do good	0	34	0.0
1062	enemy	0	1	0.0
1063	eternal	0	4	0.0
1064	fasting	0	1	0.0
1065	feed box	0	3	0.0
1066	fox	0	1	0.0
1067	garden plant	0	1	0.0
1068	gnat	0	1	0.0
1069	goddess	0	1	0.0
1070	grape	0	3	0.0
1071	group of servants	0	1	0.0
1072	guardian of the temple	0	2	0.0
1073	guestroom	0	5	0.0
1074	happiness	0	1	0.0
1075	have	0	2	0.0
1076	have authority	0	1	0.0
1077	have sympathy for	0	1	0.0
1078	he-goat	0	1	0.0
1079	heifer	0	39	0.0
1080	hope	0	1	0.0
1081	horror	0	1	0.0
1082	idle	0	2	0.0
1083	judgement seat	0	3	0.0
1084	just	0	3	0.0
1085	kingdom	0	1	0.0
1086	lantern	0	1	0.0
1087	laurustinus	0	1	0.0
1088	lawless	0	1	0.0
1089	likeminded	0	11	0.0
1090	male goat	0	1	0.0
1091	moth	0	1	0.0
1092	mustard plant	0	3	0.0
1093	myrrhed wine	0	1	0.0
1094	nail	0	1	0.0
1095	needle	0	1	0.0
1096	object of worship	0	1	0.0
1097	of Adramyttium	0	1	0.0
1098	offering	0	1	0.0
1099	offering box	0	1	0.0
1100	oil of nard	0	1	0.0
1101	parchment	0	1	0.0
1102	peace offering	0	2	0.0
1103	praise	0	2	0.0
1104	priest	0	3	0.0
1105	proclamation	0	1	0.0
1106	redeem	0	1	0.0
1107	reed	0	16	0.0
1108	resurrection	0	1	0.0
