	en	Found	Not_found	Found_ratio
653	like a Jew	0	1	0.0
654	likeminded	0	7	0.0
655	likeness	0	7	0.0
656	linen cloth	0	4	0.0
657	live	1	1	0.5
658	long robe	0	1	0.0
659	make ready for service	0	2	0.0
660	male goat	0	1	0.0
661	master	0	5	0.0
662	merciful	0	1	0.0
663	midheaven	0	2	0.0
664	mighty act	0	8	0.0
665	mustard plant	0	3	0.0
666	nation	0	4	0.0
667	needle	0	1	0.0
668	of Carmel	0	1	0.0
669	of a mill	0	2	0.0
670	of glass	0	5	0.0
671	palace	0	1	0.0
672	palm tree	0	1	0.0
673	peace offering	0	1	0.0
674	perfume	0	1	0.0
675	plant	0	2	0.0
676	plate	0	1	0.0
677	pool	0	1	0.0
678	praise	0	2	0.0
679	priest	0	1	0.0
680	priesthood	0	1	0.0
681	proclamation	0	9	0.0
682	profane	0	1	0.0
683	prominent man	0	1	0.0
684	pure	0	1	0.0
685	quadrans	0	1	0.0
686	quantity of money	0	1	0.0
687	ransom	0	6	0.0
688	rational	0	1	0.0
689	redeem	0	3	0.0
690	reed	0	13	0.0
691	resentment	0	1	0.0
692	ripe fruit	0	2	0.0
693	roof	0	3	0.0
694	rooster	0	2	0.0
695	rudder	0	117	0.0
696	ruler	0	3	0.0
697	ruling power	0	1	0.0
698	sail	0	1	0.0
699	scholar	0	2	0.0
700	sea creature	0	1	0.0
701	self-imposed religion	0	2	0.0
702	serve as a priest	0	1	0.0
703	service	0	1	0.0
704	shedding of blood	0	2	0.0
705	sheet	0	2	0.0
706	show kindness towards	0	2	0.0
707	sign	0	1	0.0
708	sin previously	0	5	0.0
709	skin	0	3	0.0
710	small plants	0	1	0.0
711	speak the truth	0	1	0.0
712	speck	0	1	0.0
713	stern	0	1	0.0
714	stick	0	1	0.0
715	straw	0	19	0.0
716	tablet	0	40	0.0
717	teacher of the law	0	1	0.0
718	temptation	0	2	0.0
719	tenderhearted	0	1	0.0
720	the means of forgiveness	0	6	0.0
721	theater	0	1	0.0
722	things	0	1	0.0
723	to hold in Tartarus	0	3	0.0
724	to live	0	1	0.0
725	to minister	0	1	0.0
726	to wish	0	1	0.0
727	to worship	0	1	0.0
728	torch	0	1	0.0
729	towel	0	3	0.0
730	tower	0	1	0.0
731	trumpeter	0	2	0.0
732	turtle dove	0	3	0.0
733	two-drachma piece	0	1	0.0
734	undefiled	0	2	0.0
735	universe	0	1	0.0
736	upstairs room	0	2	0.0
737	washbasin	0	1	0.0
738	wedding hall	0	1	0.0
739	wineskin	0	15	0.0
740	winnowing shovel	0	1	0.0
741	without God	0	1	0.0
742	witness	0	13	0.0
743	wolf	0	3	0.0
744	word	0	1	0.0
745	world	0	4	0.0
746	worldly	0	8	0.0
747	worship	0	2	0.0
748	yoke	0	2	0.0
749	yoke-fellow	0	2	0.0
